
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=100000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=1000 -p target=100000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-5] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-04-30 14:48:16:307 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-04-30 14:48:17:284 1 sec: 13000 operations; 12987.01 current ops/sec; est completion in 32 minutes [INSERT: Count=13000, Max=534015, Min=442880, Avg=498097.23, 90=518655, 99=534015, 99.9=534015, 99.99=534015] 
2025-04-30 14:48:18:284 2 sec: 156000 operations; 143000 current ops/sec; est completion in 5 minutes [INSERT: Count=143000, Max=531455, Min=55808, Avg=218201.06, 90=436735, 99=516095, 99.9=531455, 99.99=531455] 
2025-04-30 14:48:19:284 3 sec: 252000 operations; 96000 current ops/sec; est completion in 4 minutes [INSERT: Count=96000, Max=127295, Min=54304, Avg=93910.33, 90=119615, 99=127295, 99.9=127295, 99.99=127295] 
2025-04-30 14:48:20:284 4 sec: 354000 operations; 102102.1 current ops/sec; est completion in 4 minutes [INSERT: Count=102000, Max=131327, Min=51680, Avg=89656.47, 90=112895, 99=127487, 99.9=131327, 99.99=131327] 
2025-04-30 14:48:21:284 5 sec: 453000 operations; 99000 current ops/sec; est completion in 4 minutes [INSERT: Count=99000, Max=114303, Min=53920, Avg=81266.42, 90=102207, 99=114303, 99.9=114303, 99.99=114303] 
2025-04-30 14:48:22:284 6 sec: 553000 operations; 99900.1 current ops/sec; est completion in 4 minutes [INSERT: Count=100000, Max=156543, Min=48224, Avg=88591.52, 90=116927, 99=154111, 99.9=156543, 99.99=156543] 
2025-04-30 14:48:23:284 7 sec: 651000 operations; 98000 current ops/sec; est completion in 4 minutes [INSERT: Count=98000, Max=127423, Min=54464, Avg=83104.33, 90=110079, 99=127423, 99.9=127423, 99.99=127423] 
2025-04-30 14:48:24:284 8 sec: 756000 operations; 105000 current ops/sec; est completion in 4 minutes [INSERT: Count=105000, Max=139775, Min=47904, Avg=78860.8, 90=103871, 99=134911, 99.9=139775, 99.99=139775] 
2025-04-30 14:48:25:284 9 sec: 856000 operations; 100000 current ops/sec; est completion in 4 minutes [INSERT: Count=100000, Max=184191, Min=48800, Avg=81966.56, 90=126655, 99=183423, 99.9=184191, 99.99=184191] 
2025-04-30 14:48:26:284 10 sec: 956000 operations; 100000 current ops/sec; est completion in 4 minutes [INSERT: Count=100000, Max=104895, Min=50944, Avg=63041.92, 90=79231, 99=98815, 99.9=104895, 99.99=104895] 
2025-04-30 14:48:27:284 11 sec: 1056000 operations; 100000 current ops/sec; est completion in 4 minutes [INSERT: Count=100000, Max=106943, Min=45184, Avg=64882.24, 90=82367, 99=99455, 99.9=106943, 99.99=106943] 
2025-04-30 14:48:28:284 12 sec: 1154000 operations; 98000 current ops/sec; est completion in 4 minutes [INSERT: Count=98000, Max=130239, Min=52672, Avg=76138.78, 90=101695, 99=130239, 99.9=130239, 99.99=130239] 
2025-04-30 14:48:29:284 13 sec: 1257000 operations; 103000 current ops/sec; est completion in 4 minutes [INSERT: Count=103000, Max=101695, Min=49760, Avg=70708.82, 90=89279, 99=99711, 99.9=101695, 99.99=101695] 
2025-04-30 14:48:30:284 14 sec: 1356000 operations; 99000 current ops/sec; est completion in 4 minutes [INSERT: Count=99000, Max=115199, Min=48224, Avg=71872.81, 90=98687, 99=115199, 99.9=115199, 99.99=115199] 
2025-04-30 14:48:31:284 15 sec: 1454000 operations; 98000 current ops/sec; est completion in 4 minutes [INSERT: Count=98000, Max=173183, Min=50784, Avg=82149.39, 90=115583, 99=173183, 99.9=173183, 99.99=173183] 
2025-04-30 14:48:32:284 16 sec: 1551000 operations; 97000 current ops/sec; est completion in 4 minutes [INSERT: Count=97000, Max=215807, Min=45664, Avg=92918.76, 90=132095, 99=215807, 99.9=215807, 99.99=215807] 
2025-04-30 14:48:33:284 17 sec: 1654000 operations; 103000 current ops/sec; est completion in 4 minutes [INSERT: Count=103000, Max=223103, Min=48320, Avg=100834.49, 90=134271, 99=195967, 99.9=223103, 99.99=223103] 
2025-04-30 14:48:34:284 18 sec: 1753000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=145279, Min=51360, Avg=77964.77, 90=106815, 99=145279, 99.9=145279, 99.99=145279] 
2025-04-30 14:48:35:284 19 sec: 1856000 operations; 103000 current ops/sec; est completion in 3 minutes [INSERT: Count=103000, Max=195455, Min=45760, Avg=78196.19, 90=103935, 99=185215, 99.9=195455, 99.99=195455] 
2025-04-30 14:48:36:284 20 sec: 1955000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=98047, Min=51168, Avg=65522.26, 90=83583, 99=98047, 99.9=98047, 99.99=98047] 
2025-04-30 14:48:37:284 21 sec: 2054000 operations; 99000 current ops/sec; est completion in 3 minutes [INSERT: Count=99000, Max=144511, Min=47072, Avg=72654.06, 90=100479, 99=144511, 99.9=144511, 99.99=144511] 
2025-04-30 14:48:38:284 22 sec: 2155000 operations; 101000 current ops/sec; est completion in 3 minutes [INSERT: Count=101000, Max=180607, Min=46432, Avg=88083.8, 90=123199, 99=155007, 99.9=180607, 99.99=180607] 
